Source,Authors,Title,Year,Source.title,Volume,Issue,Page.start,Page.end,DOI,Link,reviewer1,reviewer2,Include?,Reason,broiler?,Marine,Aquatic,Fish,Chicken,Tadpoles,Hen,Penguin
Scholar,, The impact of early life family structure on adult social attachment alloparental behavior and the neuropeptide systems regulating affiliative behaviors in theÂ â€¦,NA,,,,,,,https://www.frontiersin.org/articles/10.3389/neuro.08.017.2009,A,D,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scholar,, The hierarchical organization of nervous mechanisms underlying instinctive behaviour,NA,,,,,,,http://krishikosh.egranth.ac.in/bitstream/1/2040376/1/TNV-160.pdf#page=322,D,C,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scholar,, Drought-induced cracks in the soil as refuges for small mammals: an unforeseen consequence of climatic change,NA,,,,,,,http://www.jstor.org/stable/2386484,D,A,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scholar,, Assessment of the potential for acoustic deterrents to mitigate the impact on marine mammals of underwater noise arising from the construction of offshoreÂ â€¦,NA,,,,,,,https://tethys.pnnl.gov/sites/default/files/publications/Gordon-et-al-2007.pdf,A,D,No,Irrelevant (incorrect species),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,
Scholar,, Coyote foraging ecology and vigilance in response to gray wolf reintroduction in Yellowstone National Park,NA,,,,,,,http://www.nrcresearchpress.com/doi/abs/10.1139/z03-080,A,D,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scholar,, Cold and hunger induce diurnality in a nocturnal mammal,NA,,,,,,,http://www.pnas.org/content/111/42/15256.short,A,D,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scholar,, Melaninâ€based colour polymorphism responding to climate change,NA,,,,,,,http://onlinelibrary.wiley.com/doi/10.1111/gcb.12594/full,C,D,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scholar,, Climate change and Southern Ocean ecosystems I: how changes in physical habitats directly affect marine biota,NA,,,,,,,http://onlinelibrary.wiley.com/doi/10.1111/gcb.12623/full,D,C,No,Irrelevant (incorrect species),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,
Scholar,, Leech biology and behaviour,NA,,,,,,,http://www.biopharm-leeches.com/uploads/1/2/6/2/12624111/bioandbehav.pdf,D,A,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scholar,, Ecosystem change and the decline of marine mammals in the Eastern Bering Sea: testing the ecosystem shift and commercial whaling hypotheses,NA,,,,,,,https://open.library.ubc.ca/collections/facultyresearchandpublications/52383/items/1.0348097,D,C,No,Irrelevant (incorrect species),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,
Scholar,, The ontogeny of metabolic rate and thermoregulatory capabilities of northern fur seal Callorhinus ursinus pups in air and water,NA,,,,,,,http://jeb.biologists.org/content/203/6/1003.short,C,D,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scholar,, Variations in the feeding success and behaviour of GalÃ¡pagos sperm whales (Physeter macrocephalus) as they relate to oceanographie conditions,NA,,,,,,,http://www.nrcresearchpress.com/doi/abs/10.1139/z93-283,D,A,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scholar,, A review of the effects of different marking and tagging techniques on marine mammals,NA,,,,,,,http://www.bioone.org/doi/abs/10.1071/WR10177,D,C,No,Irrelevant (incorrect species),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,
Scholar,, Moose (Alces alces) reacts to high summer temperatures by utilizing thermal shelters in boreal forestsâ€“an analysis based on airborne laser scanning of the canopyÂ â€¦,NA,,,,,,,http://onlinelibrary.wiley.com/doi/10.1111/gcb.12405/full,D,A,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scholar,, Behavioral strategies of the African ice rat Otomys sloggetti robertsi in the cold,NA,,,,,,,http://www.sciencedirect.com/science/article/pii/S003193840600196X,A,D,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scholar,, Challenges of measuring body temperatures of free-ranging birds and mammals,NA,,,,,,,https://animalbiotelemetry.biomedcentral.com/articles/10.1186/s40317-015-0075-2,C,D,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scholar,, TRPV channels as temperature sensors,NA,,,,,,,http://www.sciencedirect.com/science/article/pii/S0143416003000630,D,A,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scholar,, Factors influencing the consumption of plant products by large herbivores,NA,,,,,,,http://link.springer.com/chapter/10.1007/978-3-642-68786-0_17,A,D,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scholar,, Foraging behaviour of American oystercatchers in response to declining prey densities,NA,,,,,,,http://www.nrcresearchpress.com/doi/abs/10.1139/z97-024,C,D,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scholar,, Fertilizability of rabbit ova and the effects of temperature in vitro on their subsequent fertilization and activation in vivo,NA,,,,,,,http://onlinelibrary.wiley.com/doi/10.1002/jez.1401210206/full,D,A,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scholar,, Heritability of energetics in a wild mammal the leaf-eared mouse (Phyllotis darwini),NA,,,,,,,http://www.bioone.org/doi/abs/10.1554/02-576,C,D,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scholar,, Laboratory evaluation of predator odors for eliciting an avoidance response in roof rats (Rattus rattus),NA,,,,,,,http://link.springer.com/article/10.1023/A:1022384728170,A,D,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scholar,, The host-finding behaviour of the hen flea Ceratophyllus gallinae (Schrank)(Siphonaptera),NA,,,,,,,https://www.cambridge.org/core/journals/parasitology/article/the-host-finding-behaviour-of-the-hen-flea-ceratophyllus-gallinae-schrank-siphonaptera/07A20D8E05220546E30B692AB36E5709,A,D,No,Irrelevant (incorrect species),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
Scholar,, The evolution of thermal physiology in endotherms,NA,,,,,,,http://angilletta.lab.asu.edu/Publications/Angilletta%20et%20al%202010b.pdf,C,D,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scholar,, The comparative ethology of vertebrate breathing,NA,,,,,,,http://booksandjournals.brillonline.com/content/journals/10.1163/156853954x00022,D,C,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scholar,, Gregarious behaviour in a salamander: attraction to conspecific chemical cues in burrow choice,NA,,,,,,,http://link.springer.com/article/10.1007/s00265-005-0130-8,C,D,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scholar,, Social ethology of the whiptail wallaby Macropus parryi in northeastern New South Wales,NA,,,,,,,http://www.sciencedirect.com/science/article/pii/S0003347274800321,D,A,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scholar,, Effects of lactation on feeding behaviour and habitat use in wild red deer hinds,NA,,,,,,,http://onlinelibrary.wiley.com/doi/10.1111/j.1469-7998.1982.tb02072.x/full,D,A,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scholar,, Temperature receptors in the central nervous system,NA,,,,,,,http://www.annualreviews.org/doi/pdf/10.1146/annurev.ph.48.030186.003231,A,D,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scholar,, Experimental assessment of the effect of temperature and salinity on elemental composition of otoliths using solution-based ICPMS,NA,,,,,,,http://www.nrcresearchpress.com/doi/abs/10.1139/f95-137,A,D,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scholar,, Biodiversity: climate change and the ecologist,NA,,,,,,,https://www.nature.com/climate/2007/0711/full/448550a.html,D,C,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scholar,, Vocal expression of emotions in mammals: mechanisms of production and evidence,NA,,,,,,,http://onlinelibrary.wiley.com/doi/10.1111/j.1469-7998.2012.00920.x/full,D,C,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scholar,, Caecal function provides the energy of fermentation without liberating heat in the poikilothermic mammal Heterocephalus glaber,NA,,,,,,,http://link.springer.com/article/10.1007/BF00357526,C,D,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scholar,, Basal rate of metabolism and temperature regulation in Sorex coronatus and S. minutus (Soricidae: Mammalia),NA,,,,,,,http://www.sciencedirect.com/science/article/pii/0300962989905768,D,A,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scholar,, Oxygen poisoning in mammals,NA,,,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2131229/,D,C,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scholar,, Climate change breeding date and nestling diet: how temperature differentially affects seasonal changes in pied flycatcher diet depending on habitatÂ â€¦,NA,,,,,,,http://onlinelibrary.wiley.com/doi/10.1111/j.1365-2656.2012.01968.x/full,D,C,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scholar,, Effects of lipopolysaccharide and acclimation temperature on induced behavioral fever in juvenile Iguana iguana,NA,,,,,,,http://www.sciencedirect.com/science/article/pii/S0306456500000267,D,C,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scholar,, Dive durations in pinnipeds and seabirds,NA,,,,,,,http://www.nrcresearchpress.com/doi/abs/10.1139/z96-187,D,C,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scholar,, Extreme physiological adaptations as predictors of climateâ€change sensitivity in the narwhal Monodon monoceros,NA,,,,,,,http://onlinelibrary.wiley.com/doi/10.1111/j.1748-7692.2010.00408.x/full,D,A,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scholar,, Effects of climate change on marine mammals in the far north,NA,,,,,,,https://books.google.com/books?hl=en&lr=&id=zWgCyOL9D0oC&oi=fnd&pg=PA105&dq=(Mammal*+OR+Bird*+OR+Reptile*+OR+Amphibian*)+AND+(Behaviour*+OR+%E2%80%9CHabitat+use%E2%80%9D+OR+%E2%80%9CMicroclimate+use%E2%80%9D+OR+Movement+OR+Activity)+AND+(Temperature+OR+%E2%80%9CHot+weather%E2%80%9D+OR+%E2%80%9CThermal+conditions%E2%80%9D)+AND+(Change+OR+Effect+OR+Response+OR+Shift+OR+Impact+OR+&ots=X7T7ZFSCUo&sig=goJvoZwaanr-7ADB5QKQDyH17LU,C,D,No,Irrelevant (incorrect species),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,
Scholar,, Effect of age on energy storage during prehibernation swarming in little brown bats (Myotis lucifugus),NA,,,,,,,http://www.nrcresearchpress.com/doi/abs/10.1139/z09-041,D,C,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scholar,, Social behaviour in mammals,NA,,,,,,,http://link.springer.com/content/pdf/10.1007/978-1-4613-2345-7.pdf,D,A,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scholar,, The atmospheric environment of the fossorial mole rat (Spalax ehrenbergi): effects of season soil texture rain temperature and activity,NA,,,,,,,http://www.sciencedirect.com/science/article/pii/030096297990197X,D,C,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scholar,, Sickness and behaviour in animals: a motivational perspective,NA,,,,,,,http://www.sciencedirect.com/science/article/pii/S0149763499000342,A,D,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scholar,, Climate change impacts on seals and whales in the North Atlantic Arctic and adjacent shelf seas,NA,,,,,,,http://www.ingentaconnect.com/content/stl/sciprg/2008/00000091/00000002/art00001,C,D,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scholar,, Developmental aspects of sleep apnoea in northern elephant seals Mirounga angustirostris,NA,,,,,,,http://onlinelibrary.wiley.com/doi/10.1111/j.1469-7998.1993.tb01930.x/full,A,D,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scholar,, Mammal-like muscles power swimming in a cold-water shark,NA,,,,,,,https://www.nature.com/nature/journal/v437/n7063/abs/nature04007.html,C,D,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scholar,, Marine animals as platforms for oceanographic sampling: a win/win situation for biology and operational oceanography,NA,,,,,,,http://ci.nii.ac.jp/naid/110000010604/,C,D,No,Irrelevant (incorrect species),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,
Scholar,, Field validation of an inexpensive timeâ€depth recorder,NA,,,,,,,http://onlinelibrary.wiley.com/doi/10.1111/j.1748-7692.2008.00227.x/full,C,D,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scholar,, The influence of climatic variation on the birth weights of red deer (Cervus elaphus),NA,,,,,,,http://onlinelibrary.wiley.com/doi/10.1111/j.1469-7998.1983.tb05793.x/full,D,C,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scholar,, Central circuitries for body temperature regulation and fever,NA,,,,,,,http://ajpregu.physiology.org/content/301/5/R1207.short,D,A,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scholar,, Thermal biology of the laboratory rat,NA,,,,,,,http://www.sciencedirect.com/science/article/pii/003193849090025Y,C,D,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scholar,, Behavioral neuroendocrinology in nontraditional species of mammals: things the 'knockout'mouse CAN'T tell us,NA,,,,,,,http://www.sciencedirect.com/science/article/pii/S0018506X05001224,C,D,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scholar,, Wheelâ€running activity: a new interpretation,NA,,,,,,,http://onlinelibrary.wiley.com/doi/10.1111/j.1365-2907.1981.tb00246.x/full,D,C,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scholar,, Exotic pet behavior: birds reptiles and small mammals,NA,,,,,,,https://books.google.com/books?hl=en&lr=&id=GGzyX5jqf_8C&oi=fnd&pg=PP2&dq=(Mammal*+OR+Bird*+OR+Reptile*+OR+Amphibian*)+AND+(Behaviour*+OR+%E2%80%9CHabitat+use%E2%80%9D+OR+%E2%80%9CMicroclimate+use%E2%80%9D+OR+Movement+OR+Activity)+AND+(Temperature+OR+%E2%80%9CHot+weather%E2%80%9D+OR+%E2%80%9CThermal+conditions%E2%80%9D)+AND+(Change+OR+Effect+OR+Response+OR+Shift+OR+Impact+OR+&ots=yuEPLDQFjf&sig=yzuIqN6WafFJG3-yH-CFq4Pk-tI,A,D,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scholar,, Reproduction and Ontogeny in treeâ€shrews (Tupaia belangeri) with reference to their general behaviour and taxonomic relationships,NA,,,,,,,http://onlinelibrary.wiley.com/doi/10.1111/j.1439-0310.1968.tb00023.x/full,D,C,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scholar,, Time: a hidden constraint on the behavioural ecology of baboons,NA,,,,,,,http://link.springer.com/article/10.1007/BF00167814,C,D,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scholar,, Sperm competition in mammals,NA,,,,,,,http://www.sciencedirect.com/science/article/pii/0169534789901523,C,D,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scholar,, Genetic and behavioural evidence of monogamy in a mammal Kirk's dikâ€“dik (; Madoqua kirkii),NA,,,,,,,http://rspb.royalsocietypublishing.org/content/264/1382/675.short,D,A,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scholar,, The effects of recess timing on children's playground and classroom behaviors,NA,,,,,,,http://journals.sagepub.com/doi/abs/10.3102/00028312032004845,C,D,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scholar,, Chemically evoked hypothermia in the mouse: towards a method for investigating thermodynamic parameters of aging and death in mammals,NA,,,,,,,http://www.sciencedirect.com/science/article/pii/0047637478900763,A,D,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scholar,, The effect of capture on ranging behaviour and activity of the European roe deer Capreolus capreolus,NA,,,,,,,https://www.bioone.org/doi/full/10.2981/08-084,A,D,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scholar,, The influence of ambient temperature on spontaneous daily torpor in pouched mice (Saccostomus campestris: Rodentiaâ€”Cricetidae) from southern Africa,NA,,,,,,,http://www.sciencedirect.com/science/article/pii/0306456592900169,D,C,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scholar,, Behavioural interactions of predators and spawning chokka squid off South Africa: towards quantification,NA,,,,,,,http://www.springerlink.com/index/3L7G1XA27AACMD6P.pdf,D,A,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scholar,, Assessing underwater noise levels during pile-driving at an offshore windfarm and its potential effects on marine mammals,NA,,,,,,,http://www.sciencedirect.com/science/article/pii/S0025326X10000044,D,A,No,Irrelevant (incorrect species),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,
Scholar,, A year in the thermal life of a free-ranging herd of springbok Antidorcas marsupialis,NA,,,,,,,http://jeb.biologists.org/content/208/15/2855.eLetters,C,D,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scholar,, Trends in tagging of marine mammals: a review of marine mammal biologging studies,NA,,,,,,,http://www.tandfonline.com/doi/abs/10.2989/1814232X.2014.976655,C,D,No,Irrelevant (incorrect species),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,
Scholar,, Freeze avoidance in a mammal- Body temperatures below 0 C in an arctic hibernator,NA,,,,,,,http://www.jstor.org/stable/1704133?seq=1&cid=pdf-reference,C,D,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scholar,, Associative learning in neonatal rats revealed by cardiac response patterns.,NA,,,,,,,http://psycnet.apa.org/record/1983-02694-001,A,D,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scholar,, Day roost selection in female Bechstein's bats (Myotis bechsteinii): a field experiment to determine the influence of roost temperature,NA,,,,,,,http://www.springerlink.com/index/0N0FLUK2R9KNW78C.pdf,C,D,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scholar,, Separating maternal and litter-size effects on early postnatal growth in two species of altricial small mammals,NA,,,,,,,http://www.sciencedirect.com/science/article/pii/S0031938407004854,D,C,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scholar,, Small mammal and habitat response to shoreline cottage development in central Ontario,NA,,,,,,,http://www.nrcresearchpress.com/doi/abs/10.1139/z82-119,C,D,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scholar,, Perspectives of endothermy revisited: the endothermic temperature range,NA,,,,,,,http://www.sciencedirect.com/science/article/pii/030645659190025W,D,A,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scholar,, The implication of small reductions in body temperature for radiant and convective heat loss in resting endothermic brown long-eared bats (Plecotus auritus),NA,,,,,,,http://www.sciencedirect.com/science/article/pii/030645659390026P,D,A,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scholar,, Energetic cost of incubation in the zebra finch,NA,,,,,,,http://www.jstor.org/stable/1367313,D,A,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scholar,, Temperature regulation of some antarctic penguins,NA,,,,,,,http://onlinelibrary.wiley.com/doi/10.1113/jphysiol.1961.sp006719/full,C,D,No,Irrelevant (incorrect species),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Scholar,, Foraging energetics of arctic cormorants and the evolution of diving birds,NA,,,,,,,http://onlinelibrary.wiley.com/doi/10.1046/j.1461-0248.2001.00214.x/full,C,D,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scholar,, The mammals of Pakistan,NA,,,,,,,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/S0030605300014666,D,C,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scholar,, Relationship between field metabolic rate and body weight in mammals: effect of the study,NA,,,,,,,http://onlinelibrary.wiley.com/doi/10.1111/j.1469-7998.2008.00482.x/full,C,D,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scholar,, Probing the circadian oscillator of a mammal by two-pulse perturbations,NA,,,,,,,http://www.tandfonline.com/doi/abs/10.1081/CBI-100101037,D,A,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scholar,, Adaptation strategies to seasonal changes in environmental conditions of a domesticated horse breed,NA,,,,,,,http://jeb.biologists.org/content/215/7/1061.short,D,A,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scholar,, The Earlyâ€“Middle Pleistocene palaeoenvironmental change based on the squamate reptile and amphibian proxies at the Gran Dolina site Atapuerca Spain,NA,,,,,,,http://www.sciencedirect.com/science/article/pii/S0031018208000795,C,D,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scholar,, Effect of guard dogs on the behavior and reproduction of gazelles in cattle enclosures on the Golan Heights,NA,,,,,,,http://onlinelibrary.wiley.com/doi/10.1111/j.1469-1795.2009.00235.x/full,D,A,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scholar,, Mammal ecology as an indicator of climate change,NA,,,,,,,https://www.sciencedirect.com/science/article/pii/B9780444533012000105,C,D,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
